2018-10-22 21:57:19 - PHP Warning:  rmdir(/var/www/html/darazexpress/system/storage/cache/so): Directory not empty in /var/www/html/darazexpress/admin/controller/common/developer.php on line 70
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/InternalServerError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/InvalidAttributeValue.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/MethodNotAllowed.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/NotAcceptable.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/NotFound.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/Request.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/RequestTimeout.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/ResultObjectPropertyNotFound.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/Runtime.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/ServiceUnavailable.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/Unauthorized.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/UnexpectedError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/UnexpectedResponse.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Exception/ValidationFailed.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Http/ClientInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/Error.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/MethodInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/MethodResultCollectionInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/ResultObject.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/ResultObjectInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/ResultObjectMapper.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/ResultObjectMapperInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/Validator.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/cardinity/cardinity-sdk-php/src/Method/ValidatorInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Activation.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/ApiConnectionError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/ApiError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/ApiRequestor.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/ApiResource.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/AttachedObject.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/AuthenticationError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Cancellation.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Comments.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/CreditRequest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/DealCalculator.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Divido.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Error.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Finances.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Fulfillment.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/InvalidRequestError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/List.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Object.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/PaymentError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/RateLimitError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Refund.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/SendApplication.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/SingletonApiResource.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/Divido/Util.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/divido/divido-php/lib/data/ca-certificates.crt): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Cookie/CookieJar.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Cookie/CookieJarInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Cookie/FileCookieJar.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Cookie/SessionCookieJar.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Cookie/SetCookie.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/AbstractEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/AbstractRequestEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/AbstractRetryableEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/AbstractTransferEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/BeforeEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/CompleteEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/Emitter.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/EmitterInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/EndEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/ErrorEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/EventInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/HasEmitterInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/HasEmitterTrait.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/ListenerAttacherTrait.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/ProgressEvent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/RequestEvents.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Event/SubscriberInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/BadResponseException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/ClientException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/ConnectException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/CouldNotRewindStreamException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/ParseException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/RequestException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/ServerException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/StateException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/TooManyRedirectsException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/TransferException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Exception/XmlParseException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/AbstractMessage.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/AppliesHeadersInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/FutureResponse.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/MessageFactory.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/MessageFactoryInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/MessageInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/MessageParser.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/Request.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/RequestInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/Response.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Message/ResponseInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Post/MultipartBody.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Post/PostBody.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Post/PostBodyInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Post/PostFile.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Post/PostFileInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Subscriber/Cookie.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Subscriber/History.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Subscriber/HttpError.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Subscriber/Mock.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Subscriber/Prepare.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/guzzle/src/Subscriber/Redirect.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Client/ClientUtils.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Client/CurlFactory.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Client/CurlHandler.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Client/CurlMultiHandler.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Client/Middleware.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Client/MockHandler.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Client/StreamHandler.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Exception/CancelledException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Exception/CancelledFutureAccessException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Exception/ConnectException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Exception/RingException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/BaseFutureTrait.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/CompletedFutureArray.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/CompletedFutureValue.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/FutureArray.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/FutureArrayInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/FutureInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/FutureValue.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/src/Future/MagicFutureTrait.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
